	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gm14527	1.98000970936835	1.02875026817442	0.571023617255726	1.80158970152316	0.071609982749376	0.137333752731659
Lat2	4.391211125453	0.851579173294279	0.472751029538312	1.80132695665609	0.0716513614417854	0.137396974881677
Gm35141	0.765006208972189	-2.1020880985356	1.16726874402204	-1.80086043535482	0.0717248803845671	0.137478990196776
Mrps26	162.77784188226	-0.19550145901724	0.10855631994516	-1.80092194646984	0.0717151833318325	0.137478990196776
Upk1a	1.78664879126443	1.26623653728164	0.703123370968581	1.80087391425682	0.0717227553820117	0.137478990196776
Elp5	193.10174850101	0.145334644499078	0.0807037222893495	1.80084189894	0.0717278028083963	0.137478990196776
Pik3ca	97.6011663149101	-0.254851790328603	0.141534638049613	-1.80063194310971	0.0717609109459181	0.137526308093022
Sp140l1	1.37012179765163	-1.72440054241609	0.957760637108049	-1.80045042112287	0.0717895454137789	0.137558777469511
Gnai1	0.774986895719058	1.40813950862935	0.782118206379291	1.80041775929005	0.07179469869888	0.137558777469511
Slc39a10	140.923776562736	0.271654921917555	0.15092642204918	1.79991626535104	0.0718738609498722	0.137694298772236
5033403F01Rik	1.94834409748887	-1.55606405651738	0.86460174557374	-1.79974660528217	0.0719006584577242	0.13772948087398
Pigo	69.5924770705535	-0.268826497460287	0.149420691934376	-1.79912496709861	0.0719989150488846	0.137901522291355
Zfp112	3.11913462337027	-1.96490837455593	1.09225224673224	-1.7989510943415	0.0720264171796192	0.137938021268473
Gm39145	1.10049641829162	-2.05770468634257	1.1440793212587	-1.79856820074216	0.0720870112880821	0.138037878808413
Il22ra1	1.60151647567898	-2.06845872145551	1.15012989837559	-1.79845661292427	0.0721046782633905	0.138055522320949
Dnajc16	71.1619884639769	-0.239955615610285	0.133455419088609	-1.79802077164783	0.072173716161379	0.138171507718631
Apc	162.681658351342	-0.267035036240612	0.148584108340335	-1.79719782433907	0.0723042198238726	0.138405124022912
Bloc1s4	65.7874128740046	-0.338630647819462	0.188462308670008	-1.79680833907428	0.072366052048157	0.138474793444698
Anxa4	368.442889271655	-0.185772106352191	0.103388065866794	-1.79684284442985	0.072360572448244	0.138474793444698
Ccdc92b	2.93703364466017	1.07647941951251	0.599081649043585	1.79688264735045	0.0723542519940282	0.138474793444698
Gm32229	8.08514692362441	0.586949342759462	0.326744742314275	1.79635436090632	0.0724381773926833	0.138596569022646
Ecrg4	0.722149584539168	1.64252457208421	0.914622293510644	1.79585013807134	0.0725183542834976	0.138733719357864
Zranb1	115.987506241981	-0.188639938942031	0.105095148590957	-1.79494430971538	0.0726625732814055	0.138993341160918
Ogfr	447.435394684867	-0.238045979726329	0.132654692891329	-1.79447839000568	0.0727368448019955	0.139119118082468
Zfp939	11.8891702264021	-0.538370690209363	0.300109394451555	-1.79391481960512	0.0728267656852251	0.139274793579754
Cdnf	5.41402237372333	-0.840676522664882	0.468653985874176	-1.7938106748346	0.0728433925346805	0.139290280631823
Strada	58.520696480155	0.232156558888278	0.129438710153673	1.79356359942598	0.0728828508761156	0.139349417057916
Pigv	19.7374509565073	-0.384854513779368	0.214586166427226	-1.79347308443522	0.0728973106431761	0.13936074884986
Mkx	34.9354645294853	-0.312203382351328	0.174088286081276	-1.79336237594741	0.0729149995123552	0.139378250472353
Cog6	86.6023408837234	-0.194364781693048	0.108403332539769	-1.79297791995226	0.0729764547094437	0.139479398281408
Nrp1	33.5574971602919	-0.306426970593212	0.170925483882834	-1.79275180992474	0.0730126181315282	0.139532188079115
Xlr4c	0.575551935165737	2.17038804740534	1.21158958588824	1.7913558127971	0.0732362149743167	0.139943121909505
Mex3d	134.324274738935	-0.181776662755653	0.101496553800227	-1.79096388940889	0.0732990899497589	0.140046880797785
Tspoap1	2.98509598889559	-1.96741663150035	1.09876363392974	-1.79057312305092	0.0733618232600616	0.140150344775216
Hic2	9.28639165578136	0.547820787574897	0.306079451024961	1.78979930126123	0.073486181566449	0.140360819675436
Zfp820	1.20795910896974	-2.1095677839237	1.17867394114704	-1.78978062573501	0.0734891849770179	0.140360819675436
Mcrs1	191.8258328385	0.17980629981578	0.100479072599479	1.78949004169762	0.0735359298303752	0.140433677033406
Wnt5b	3.45246127472915	0.824455254573879	0.460883381253181	1.78885871808203	0.0736375716230332	0.140611343358749
Bcs1l	79.9123387982685	0.204358119630212	0.114250317278259	1.78868754589533	0.0736651497782259	0.140637510424008
Gadl1	17.2462288878185	-0.484489228317366	0.270866120104555	-1.78866677061846	0.0736684975310672	0.140637510424008
Gm32099	0.804274075759649	1.90927652797301	1.06774177352187	1.78814445151415	0.0737527055429354	0.140759973177002
Phf20l1	143.280095763831	-0.180470544058585	0.100928183228103	-1.78810851722866	0.0737585017419045	0.140759973177002
Cdc25c	73.7892741183064	-0.241473049074415	0.135039429904231	-1.78816697645767	0.0737490724602421	0.140759973177002
Gm25432	18.0707860758976	0.410396989864748	0.229537745936338	1.78792811696674	0.073787605926335	0.14079906297335
Exosc8	171.454500960776	0.163094038612507	0.0912559140462123	1.78721609790589	0.0739025684686157	0.141001956568859
Med25	180.969637260348	0.152474394166352	0.0853292214022986	1.78689541121542	0.0739543943220678	0.141084355573883
S100a13	38.4131407374567	-0.409223097292045	0.229145751348636	-1.78586377833133	0.0741213170279912	0.141386282375748
Itsn2	191.308860206142	-0.187326917913842	0.104910141157231	-1.7855939935596	0.0741650201405998	0.141453124948765
Cfap74	1.79556717868726	1.6810980737062	0.94159298134648	1.78537659796723	0.0742002519193655	0.141503796630906
Neil3	136.35409031356	-0.225900568219638	0.126533476879719	-1.78530278144791	0.074212217955199	0.141510092661332
Hmg20b	150.147198889427	0.200817333896104	0.112504134634793	1.78497736592517	0.0742649882805517	0.141577657125945
Trappc12	92.8928576229531	-0.185294242232865	0.103807555374696	-1.78497838200737	0.0742648234620019	0.141577657125945
Gm31080	1.55723941259794	-2.02620707599149	1.13541309243936	-1.78455496900984	0.0743335311209438	0.141691786912611
Morn2	10.6384670076057	0.506219148511724	0.283705182590309	1.78431406818091	0.0743726455225869	0.141749801222417
Slc35d2	15.0512934155122	-0.463256654595122	0.259682970102603	-1.78393159325036	0.0744347814667943	0.14183744814328
Gm31265	1.20087377829362	1.35173122925221	0.757729119440351	1.78392408919242	0.0744360009818792	0.14183744814328
Gm31201	0.466325537346475	1.94469405490627	1.09056301878879	1.78320190709025	0.0745534421529832	0.142044659034359
Cuta	158.079019328743	-0.185284654596688	0.103921122700483	-1.78293545895099	0.0745968101301244	0.142110708392067
Gm40950	3.31836454147964	1.12635333804705	0.631990806388918	1.78223057465476	0.0747116388076671	0.142312862725311
Crocc	60.5449095019588	-0.347684979259336	0.195167511501198	-1.78146955189928	0.0748357747327579	0.142499341975453
Coq7	78.6378969896047	0.228507817677164	0.128274857870408	1.78139209406116	0.0748484188810607	0.142499341975453
Rfng	46.142234482764	-0.278310583518968	0.156234623682285	-1.78136303566701	0.0748531627974168	0.142499341975453
Spata24	11.9974457582559	-0.659155707901086	0.369991309166542	-1.7815437594627	0.0748236627927493	0.142499341975453
AW112010	0.459663253852623	-2.3698951626322	1.33027273368504	-1.78151074033312	0.0748290518801332	0.142499341975453
Tsen2	54.894007787072	0.253380519951106	0.142249573724536	1.78123922143888	0.0748733787914596	0.142521214734513
6430548M08Rik	27.0908896984425	-0.456060783330081	0.256049313569323	-1.78114433103765	0.0748888752130273	0.142534099752845
Ubxn8	101.425486024079	0.34397221548757	0.193128523210942	1.78105341338872	0.0749037253069771	0.142540938073554
Ncoa7	39.6532147480044	-0.330125344009023	0.185357931809694	-1.78101546983142	0.0749099235540851	0.142540938073554
4932441J04Rik	32.6548252410568	0.335900148745075	0.188610517084491	1.78091950511224	0.0749256016828349	0.142554162008861
Nckap1	578.933311525465	-0.143406355274613	0.0805430267957874	-1.78049374327851	0.07499519236888	0.142669945459353
Gm43653	0.531796063276266	2.07666562822631	1.16652462918102	1.78021584480755	0.075040643281161	0.142723161298232
Trpv2	60.4105611207842	-0.287175779908269	0.161312892334372	-1.78024072194433	0.0750365736537231	0.142723161298232
Gm7206	12.6842000683996	-0.599083474490203	0.336590594641976	-1.77985803533053	0.0750991969390416	0.142811532746917
Rmdn2	4.71918118429455	0.734760272967845	0.412827243958316	1.77982505689967	0.0751045955647362	0.142811532746917
Gm12258	9.02600132892704	-0.702362551717319	0.394686112882998	-1.77954716112733	0.0751501001663315	0.142881424437314
Airn	10.427388878464	0.616732568293078	0.346599816527137	1.77937938476892	0.0751775839397384	0.142917041194716
Med28	149.423755473733	0.16583615031285	0.0932057473083739	1.77924811615078	0.0751990930307076	0.142941292758091
Hdac1-ps	28.4552978534865	-0.379459456939388	0.21330490960154	-1.77895322544722	0.0752474308299728	0.143016529770175
Dctpp1	157.565070679138	0.228395600450063	0.128403352411938	1.77873549373801	0.0752831371832886	0.143067744528446
Tacc1	168.619782274842	-0.168736633452131	0.0948817512513382	-1.77838869146876	0.0753400386938176	0.143159221867066
Gm30928	0.641586845557697	1.93441379825166	1.08783737560705	1.77821965086665	0.0753677867203731	0.143195287659043
Gm4811	1.25894035061486	-2.02796973885998	1.14063511903152	-1.77793029955264	0.0754153031204109	0.143268899681581
Ntn1	5.11925302204105	-1.95362827529779	1.0989442668405	-1.77773189619027	0.0754478984523724	0.143314151840445
Helb	33.264773581586	-0.353221221125082	0.198771643448007	-1.77702017751578	0.0755649200622989	0.143519743511742
Gm3375	10.2078077112553	-0.635701286259454	0.357780910434874	-1.77678928002831	0.0756029163050331	0.143565306627614
Nln	253.439800294803	-0.140841339208143	0.0792682970819058	-1.7767675652552	0.0756064904668202	0.143565306627614
Zfp664	213.198638718802	0.141349598037918	0.0796520728169287	1.77458781722848	0.0759659702742257	0.144231135377663
Josd1	270.175144660601	-0.124093740700223	0.0699475288245375	-1.77409756692778	0.0760470131830388	0.144368222632267
Tpt1-ps5	1.00041655191558	-2.08528490420336	1.17557709618549	-1.77383934322104	0.076089728300785	0.144432524710416
Top6bl	3.29928116031417	1.09231938187343	0.615866214865739	1.77363095345563	0.0761242142048023	0.144481193072961
Ppp1r13b	19.5521063684661	-0.391758369161315	0.220929632202484	-1.77322691055886	0.0761911145833793	0.144591364556792
Tgfbr2	78.4382079484502	-0.221090883456659	0.124689313143786	-1.77313418353429	0.0762064748483637	0.144603711772217
Gnai3	567.011785592185	0.104601526011532	0.0590062441808575	1.77271960728295	0.0762751804471402	0.144717268478473
Ccdc32	45.8429935080308	-0.280973161235062	0.158703906785382	-1.7704237212952	0.0766565809972369	0.145424007532451
Gm5641	80.4981789695951	0.264283199911206	0.14929805957554	1.77017169990402	0.0766985422076714	0.145474382500631
Vapa	636.503601266462	-0.106144864675826	0.059963523007558	-1.77015724480444	0.0767009495293251	0.145474382500631
Sh3d21	1.09742115855554	1.57049807494421	0.887474794434084	1.76962555420593	0.0767895389661992	0.145625493543424
Depdc5	134.883780972949	-0.17871471795645	0.101000443939992	-1.76944487553571	0.0768196623386188	0.145665705946165
3110070M22Rik	1.10571770637419	-2.10537904856563	1.18993800253028	-1.76931827043825	0.0768407761173236	0.145688826973314
Fhl4	1.58671350579088	-1.45671097306327	0.823381986749994	-1.7691800361253	0.0768638346880241	0.145715629497947
Batf2	0.720557523518467	-2.64688190867833	1.49658994431203	-1.76860864175797	0.076959207611506	0.145879500778913
Nim1k	4.66234283523879	-0.976361910850243	0.552171752675346	-1.76822140234381	0.0770238975680643	0.14598517988646
Gm39008	4.21816632862681	1.09042139218118	0.616719704162484	1.76809883780508	0.0770443817153052	0.146007059894913
Gm29787	5.39545139931986	0.691705008624797	0.391234987295846	1.76800396458853	0.0770602408746037	0.146020171013346
Rnf4	640.356140801885	-0.127977357634642	0.0723977505882849	-1.76769798225403	0.0771114075011074	0.146083227851535
Rexo5	37.2398536945522	-0.328184592865546	0.185654305143552	-1.76771873192915	0.0771079368479052	0.146083227851535
Zcchc8	163.030305216871	0.164799421677634	0.0932782677881392	1.7667504509404	0.0772700301328504	0.146366751580806
Gm57808	1.19534620668317	-1.61003552717128	0.911653824517003	-1.76606019069166	0.0773857512934346	0.146568953974762
Itpr1	101.092012445045	0.237485311839489	0.134491002459413	1.76580817673032	0.0774280362493428	0.146632037108565
Gm28874	0.508921786713224	2.07461212061993	1.17529267985701	1.76518764744824	0.0775322339473656	0.146795321681935
Nmnat1	30.6503235804399	-0.356050277326793	0.201703329743365	-1.76521764801706	0.0775271937018414	0.146795321681935
Zfp839	19.8109929335601	-0.450409597770109	0.255174384086194	-1.76510506484839	0.0775461096156258	0.146804574271751
Morn4	5.38522031047217	0.714652373887503	0.404925848150817	1.76489689939805	0.0775810949031111	0.146853783258879
Apobec2	1.22011324336111	1.30133133556656	0.737385086488546	1.76479204612551	0.0775987219170872	0.146870127054105
Acap3	86.6234650035008	0.205075972170922	0.116232932983671	1.7643534143609	0.0776724962191358	0.146992724015171
LOC102636360	0.530635762427927	2.15217650048041	1.21999733783359	1.76408294816622	0.0777180149029645	0.147044789086563
Reep5	298.993599007016	-0.171229705048785	0.0970619982591211	-1.76412713646861	0.0777105766541279	0.147044789086563
Foxl1	2.31989175832205	-1.97100648869749	1.11736191189052	-1.76398216882358	0.0777349813317623	0.147059853482027
Rbis	102.519821826316	0.186433145364125	0.105705448371385	1.76370421994816	0.0777817902826233	0.147131364245518
9330111N05Rik	2.24481272203524	0.994793745201217	0.56412251506518	1.76343563434315	0.0778270441846807	0.14719991726974
Galnt1	113.989300090201	-0.234095250931255	0.132823636469427	-1.76245175296897	0.0779930012038166	0.147496722517454
Nsg2	0.750394415897237	-2.24304563062991	1.2734410110973	-1.76140520925828	0.0781698439798071	0.147814043287972
Drgx	0.551491888684779	-2.30983560068652	1.31154332220144	-1.76115844714106	0.0782115888509929	0.147875858892616
Smg6	70.7788411934526	-0.213643164904182	0.121348245548649	-1.76057893493426	0.0783096965780028	0.148044213972907
Ccdc97	102.884470642225	0.181408893567711	0.103063454933775	1.7601670124903	0.0783794933140879	0.148159014445102
Gm11110	13.79403300887	-0.62294436689452	0.353967633371721	-1.75989075882634	0.0784263304940334	0.148230393429991
Gm26511	1.85595039268311	1.25591889813458	0.713687490551162	1.7597602799016	0.0784484603453856	0.148255062990146
Gm16470	1.0140478178624	-2.09260290029795	1.18950566347863	-1.75922062798614	0.0785400418809674	0.14841096424852
Mpp4	1.07733397866124	1.34866097689749	0.766703615393603	1.75903823827038	0.078571013961236	0.148452313745362
Mterf3	173.641884565657	-0.187088739002765	0.106386859856539	-1.75856998932999	0.0786505740674908	0.148585445421661
Scaf8	216.073632872139	-0.147926262570759	0.0841237306305037	-1.75843678664816	0.0786732184873526	0.148611034505603
AW146154	15.1765749088049	-0.478253466560631	0.272124343787073	-1.75748137746488	0.0788357933148451	0.148900910884474
Mcu	70.4763068654967	0.223241703398251	0.127050082381684	1.75711577051629	0.0788980781740156	0.149001319696811
Tmem258	122.317535354041	0.228011292095354	0.129780143200286	1.75690430348401	0.0789341220014522	0.149052154067258
Gm37083	22.7868348874404	0.379428509444202	0.215990407117082	1.75669148694426	0.0789704093700366	0.149103436512305
Gm5781	3.28454828902589	-1.1497481008739	0.654601305876378	-1.75640972688655	0.0790184731792399	0.149176939540324
Heca	75.6760107103449	-0.282845085530346	0.161056304629076	-1.75618760272539	0.0790563808187391	0.149231254222336
Cxxc4	1.02378606689172	1.20679806939526	0.687239755609986	1.75600736066865	0.079087151741403	0.149272086240679
Trib1	24.206675780017	0.390020980976652	0.222119390090811	1.75590695083935	0.079104297931303	0.14928719595725
Tpk1	27.7743088847912	-0.363060146005578	0.206806754923163	-1.75555264691654	0.0791648237590434	0.149384159634049
Psmb5	391.899396975536	0.130544807405434	0.0743793131584232	1.75512251810368	0.0792383533834181	0.149505636259009
4632415L05Rik	37.4350109512805	-0.348320443870608	0.198501960639825	-1.75474560930218	0.0793028308061931	0.149610007245783
Gm7729	6.1611410681701	0.650251707584257	0.37063905086975	1.75440689818939	0.0793608101793235	0.149684807928018
Msl3	118.436258818223	0.166584393669716	0.0949517344306702	1.75441127714575	0.0793600603851556	0.149684807928018
Pds5a	670.755392212003	0.134055866193931	0.0764166955374547	1.75427457640098	0.0793834699171247	0.149710257585044
Rps3a2	19.9168656469094	-0.486428670992094	0.277297596055448	-1.75417557855362	0.0794004264629399	0.149724946887511
Exoc3l2	0.891282124499168	1.40484019749908	0.800913299158881	1.75404778391674	0.0794223197339502	0.149748940879113
D3Ertd751e	13.7031627326637	-0.465762675689019	0.265562893136093	-1.7538695643383	0.0794528598014983	0.14978923078357
Med16	74.527295536693	-0.226529489395455	0.129184575545648	-1.75353356574221	0.0795104631701294	0.149880526834551
Ak4	128.212683190003	-0.380476036758164	0.217093923912749	-1.75258722077859	0.0796728864085275	0.150169368819858
Tmem62	1.00857770609386	-2.02506864830646	1.15570323343415	-1.7522393203738	0.0797326650701388	0.150257385404576
Sh3bp5l	69.4908854739951	0.225053340531173	0.128439827072135	1.75220837384636	0.0797379842824796	0.150257385404576
C78283	68.4105703911781	-0.244006551901513	0.13929189558197	-1.75176417035635	0.0798143675364916	0.150383969843791
Fam117a	1.56284619204433	-1.91886946409227	1.09557719690066	-1.75146896952645	0.0798651618421452	0.150462316669272
Zfp821	26.2198466100386	-0.402185164819671	0.229701984930163	-1.75089982327297	0.079963167255675	0.150629578733528
Rpl30-ps10	5.68637496741181	0.706626999545418	0.403658299165849	1.75055734269714	0.0800221885509102	0.150723374860277
Pdpn	23.9257680122064	1.13156190419057	0.646427413443598	1.75048563946662	0.0800345499878826	0.150729274723489
Wfikkn1	1.54972107075064	1.30811368714448	0.747366307463822	1.75029791158708	0.0800669211002486	0.150764149709458
Gm41829	0.971288336327548	1.76538932226717	1.00863759642175	1.75027118613274	0.0800715304053292	0.150764149709458
Gm8655	0.962766744198862	1.4286157736812	0.816267445048487	1.75018100053756	0.0800870861915678	0.150776056677889
Gm32591	2.17093084165554	-1.95200818125018	1.11549208652186	-1.74990769081706	0.0801342433918384	0.150847448487264
Cep68	111.003886676353	-0.178654038684963	0.102127965753242	-1.74931555100804	0.0802364893266039	0.151022512813426
Ccdc181	30.4378712290254	-0.363707339191331	0.207959224982504	-1.74893582730908	0.0803021127175533	0.151128613148546
Ssr2	621.692386176949	0.137454275076166	0.0785961706565871	1.74886732938618	0.0803139550866789	0.151133484788068
Dpy19l3	35.4663046694662	0.291266037433895	0.166551873183641	1.74880073016497	0.080325470556116	0.15113681702159
Ccdc127	155.484200459964	-0.171143946783205	0.0978664426703546	-1.74875005275989	0.0803342339312038	0.15113681702159
Wdr45	61.6096256665545	-0.271180293254811	0.155076844499713	-1.74868333263844	0.0803457726725972	0.151141114868562
Duox2	0.799584112851335	1.76003385978835	1.00670760304706	1.74830691102477	0.0804108971771299	0.151246202084174
B230220B15Rik	7.30547548236312	0.6433831842171	0.368318320929536	1.74681287260806	0.0806698029359703	0.15171570952905
E130308A19Rik	17.8735665976514	0.428311911311936	0.245225500313653	1.74660429182164	0.0807060022310789	0.151766313003797
Tada3	117.946070537618	0.235211357105856	0.13469984654196	1.74618875332264	0.0807781584533397	0.151884513453827
Kcnip4	5.11792576650637	0.810808554630142	0.464466687869747	1.7456764409712	0.0808671910763553	0.152034415178892
Ninl	100.248095793701	-0.230675123039481	0.132212564636957	-1.7447292068866	0.0810320167716843	0.152326760809755
Fam20b	135.11066273371	-0.197661546544052	0.113295285903474	-1.74465817326643	0.0810443881289188	0.152332483245656
Dusp6	41.9834768552679	0.267636435776118	0.153410883611148	1.74457267617661	0.0810592805062875	0.152342942373842
Msrb1	85.322403299804	-0.25233693525484	0.144714462288228	-1.74368844181075	0.0812134318941663	0.152615092589521
Ssu72	176.931549912779	-0.145349210932247	0.0833815899512323	-1.74318109090098	0.081301987367313	0.152746354271593
Zfp263	63.3072916248708	-0.210233135822677	0.120600747337507	-1.74321586278673	0.0812959156143036	0.152746354271593
Atg4a	78.2206077653034	0.233229414895742	0.133801400135685	1.74310145229593	0.0813158949869434	0.152754911079683
Nkpd1	1.23207545582324	1.40453109685394	0.806300362264972	1.74194526331166	0.0815180226416122	0.153099395789192
Otulin	63.41200427313	0.230042782155042	0.132059929313241	1.74195748363146	0.0815158841270088	0.153099395789192
Polr3f	146.289989555971	0.174098285013675	0.0999510083501775	1.7418362044305	0.0815371095927384	0.153117635261424
Rpl36a-ps1	7.60400185283052	-0.699567795835342	0.401652705980335	-1.74172309913329	0.081556908558247	0.153137207469912
Gm20590	20.2905529019653	-0.387525207210688	0.222504424319717	-1.74165169252479	0.0815694102200109	0.153143074803221
Itsn1	193.083361129631	-0.138104341747605	0.0793287864130053	-1.74091080920612	0.0816992137039494	0.153369144622173
Gm34907	0.925184447981297	1.79734117576285	1.03270665697772	1.74041792373343	0.0817856605120641	0.153513780885304
Nat8f3	1.50835205703864	1.17349217747131	0.6743472687656	1.74018970910848	0.0818257120265917	0.15357130875871
Nipsnap3b	58.4187889477023	-0.253951300839026	0.145966409986398	-1.73979274315708	0.0818954171930632	0.153666814521727
Gm46660	0.816219337864335	1.83716707915983	1.05596273652461	1.73980294532582	0.0818936251422011	0.153666814521727
Gm7972	1.37441360082188	1.40772274239173	0.809440443314222	1.73913072174633	0.082011771862655	0.153857735171853
Gm36595	0.583369655774239	-2.59805514990043	1.49390704559564	-1.73910094176211	0.0820170090427659	0.153857735171853
Limd2	83.2309009262052	0.25629781104394	0.147377797491767	1.73905306909107	0.08202542861507	0.153857735171853
Asxl2	158.338417692254	-0.195959546723103	0.11269599683895	-1.73883325246362	0.0820640977092273	0.153912591156075
Nova1	16.3233493334759	-0.501427937358263	0.288417567581212	-1.73854852727399	0.0821142071844857	0.153971209154652
Gm30246	3.54935159672462	-1.91274531920056	1.10018776587578	-1.73856261497141	0.0821117272731609	0.153971209154652
Dzank1	12.020930594311	0.43475652216862	0.250222026997454	1.73748301612569	0.0823019492907814	0.154305525865807
Gm10051	4.11841402876806	-1.15326327317811	0.663903631790042	-1.73709438833561	0.0823705117189478	0.154416344971746
Unc80	0.643423077047122	1.79036957916272	1.03126993908906	1.73608238861708	0.0825492678873623	0.154721856913356
Stim2	51.6265763295642	-0.290154161119731	0.167133282874265	-1.73606451168685	0.0825524284314831	0.154721856913356
Herc6	76.233766450412	-0.412358219287154	0.237546875175227	-1.73590252022039	0.0825810721142893	0.154755196540747
Hmgn2-ps	20.3012850387642	-0.391769986830287	0.225692580051635	-1.73585674256839	0.0825891680779541	0.154755196540747
Orc4	220.748461536368	0.180716329825014	0.104139688115043	1.73532620556129	0.0826830426454705	0.154881576093918
Rpl9-ps7	27.6370966054261	-0.379513771149273	0.218718723205413	-1.73516819039241	0.0827110189606129	0.154881576093918
Rprd2	91.6869017691339	-0.240446315874326	0.138573464843591	-1.73515410144157	0.0827135137577242	0.154881576093918
Srp72	271.675301820027	-0.131758288650554	0.0759304339692945	-1.73525004089712	0.0826965265112447	0.154881576093918
Actg2	1.80325445757998	1.04553909157041	0.60247370277347	1.73541033701107	0.0826681504455077	0.154881576093918
Polh	103.434685251614	0.216409457945541	0.124711385985369	1.73528227784214	0.0826908192031174	0.154881576093918
Csrnp2	22.7909069438597	0.373987771401195	0.215586706789126	1.7347441174423	0.082786138276428	0.154999794833271
Vmn2r-ps25	1.46489131511061	-2.0907145408602	1.20538391373636	-1.73448020753782	0.0828329145804349	0.155069596621695
Cfap299	0.812090558383382	1.57443580446342	0.908132426134522	1.73370728668398	0.0829700329810257	0.155287991027631
Hacd3	220.71652573571	0.122020917119926	0.0703833429987521	1.7336618569267	0.0829780980711572	0.155287991027631
Gm1600	0.46180353847579	-2.24823791165812	1.29677795519883	-1.73371077341718	0.0829694140117229	0.155287991027631
Gm10524	2.87861083978226	-1.38158350079351	0.797199892620002	-1.73304526704454	0.0830876233631762	0.155475144909188
Gpr62	0.81220590217559	1.83409393296359	1.05857522051679	1.73260614589883	0.0831656961481511	0.155603408121389
Grin1	1.60542030311185	-1.71891538796049	0.992199085771743	-1.73242992521355	0.0831970437065287	0.155632476850757
Gtdc1	33.7870690907697	-0.336479624991973	0.194232140512986	-1.7323581159292	0.0832098204666182	0.155632476850757
Mtcl3	21.9881789346215	-0.415764244176357	0.239997946037482	-1.73236584329528	0.0832084454886649	0.155632476850757
Prrt1b	0.510058583782016	2.0696578441577	1.19477720603642	1.73225420915387	0.0832283110285109	0.155649235740025
Khdrbs1	733.125441561974	-0.0756873592777091	0.0436993817224713	-1.73200068958387	0.0832734396614408	0.155715802215554
Gm4202	36.5288961731451	0.330935754414297	0.191090859955	1.73182408877238	0.0833048878150086	0.155756774790466
Mdfi	0.833683833214291	-2.02992785309918	1.17246152733985	-1.73133856059635	0.0833913977312584	0.155900676253081
Gm11801	1.23328068872946	1.57046064644397	0.907650154340909	1.73024886178129	0.0835858218459945	0.156246267870983
Tle1	132.387839138862	0.161377870176287	0.0932788509279541	1.73005851348802	0.0836198214295264	0.156275007338416
R3hcc1	128.215644970885	0.313837859711621	0.181403332537024	1.73005564629066	0.0836203336474663	0.156275007338416
Rcor1	569.4846455693	-0.326523943055924	0.188758540292462	-1.72984990533413	0.0836570954096005	0.1563258217654
Cubn	3.78572330171998	1.17191675116985	0.677642710273411	1.72940213685323	0.083737147847421	0.156439613205683
Slc25a53	9.91324888719891	0.516210289604763	0.298488469978838	1.72941450516116	0.0837349357979111	0.156439613205683
Polr2a	554.801069255342	0.196395780259744	0.113631745417537	1.7283531071189	0.083924937182427	0.156772512188425
Cdh3	0.648034033837313	1.9288074160376	1.11619880114286	1.72801423372137	0.0839856725285176	0.156868024214976
Gm14026	1.11269063471311	-2.19465009048912	1.27065059675743	-1.72718613290676	0.0841342404758104	0.157109583289611
Armcx4	36.78773894157	0.314024679366183	0.181808864471337	1.72722424882473	0.0841273975064727	0.157109583289611
Gm45609	0.794459129287887	2.16131303861491	1.25206569131304	1.7261977974561	0.0843118341695625	0.157423216606527
Surf2	145.392141215876	0.163656226385325	0.0948205353935807	1.72595762833464	0.0843550358703501	0.157485876295674
Dtx3l	163.484599076965	-0.497317050410614	0.288170699776984	-1.72577243555812	0.0843883606386635	0.15753008411826
Cep85l	24.2266992928818	0.428652007586205	0.248456085253286	1.72526266422181	0.0844801471660425	0.157683401544664
Ofd1	59.7201164880228	0.23811827251115	0.138032917378921	1.72508324124948	0.0845124722584675	0.15772571099592
Boll	7.14823806648927	0.608677721499335	0.352854346316308	1.72501126273134	0.084525442820781	0.157731893527079
Rab27b	37.5436719530431	-0.426697416319866	0.247577629801352	-1.72348938255138	0.0848000635722081	0.158226281076351
Akap17a	174.842034312852	-0.256085028764778	0.14861032482496	-1.72319809586855	0.084852707967418	0.158306422952236
Lrfn2	3.84929253387994	0.743141269135816	0.431301882150524	1.7230188410735	0.0848851179176855	0.158348800209211
Tifa	40.8502685090293	-0.304785631990435	0.176976733902777	-1.72217909817384	0.0850370799759864	0.15861416059477
Pms1	42.813947509787	-0.312150730535383	0.181304131061161	-1.72169673525024	0.0851244690580904	0.1587590303365
Rp9	141.08903628865	-0.179193651186253	0.104086906774338	-1.72157725442594	0.0851461264661578	0.158781289957215
Fam110c	52.308097697454	0.383961811862631	0.223118575571831	1.7208868014623	0.0852713670665762	0.158996685344368
Mrip-ps	4.49910162582363	-1.52799974933429	0.888159815040639	-1.72041081284946	0.0853577928835218	0.159139665910237
Trappc13	141.618505562203	0.150449376448727	0.0874538464284792	1.72032886594378	0.0853726792233371	0.159149252034647
Gm36539	1.21407767022993	1.41604286271243	0.823254885973645	1.72005400373386	0.0854226255661052	0.159206016289585
Txnl4a	93.4004979281236	-0.217789932141855	0.12661414806323	-1.72010739299918	0.0854129221350009	0.159206016289585
D6Wsu163e	77.3152906945675	-0.219006195789638	0.127360442391691	-1.71957785068064	0.0855092051985763	0.159349194352253
